Timestamp,Temperature
48.74152,27.04
48.77824,27.01
48.8028,27.04
48.83966,27.04
48.86479,27.04
48.90631,27.04
48.94406,27.04
48.98073,27.04
49.01838,27.04
49.04295,27.04
49.08123,27.04
49.12279,27.04
49.15991,27.06
49.18233,27.09
49.21993,27.04
49.25056,26.91
49.29065,27.04
49.33209,27.06
49.3683,27.04
49.40476,27.04
49.44135,27.04
49.47652,27.04
49.49876,27.16
49.52573,27.01
49.56159,27.09
49.59887,27.11
49.62348,27.06
49.65923,26.99
49.68148,27.11
49.71838,27.16
49.74561,27.09
49.78126,27.16
49.81886,27.19
49.84116,27.19
49.87687,27.29
49.89952,27.29
49.92194,27.42
49.96405,27.29
50.00156,27.27
50.0385,27.32
50.06044,27.16
50.09549,27.29
50.11794,27.32
50.14021,27.42
50.1814,27.39
50.21794,27.37
50.24071,27.39
50.27874,27.29
50.30388,27.47
50.34127,27.47
50.38428,27.50
50.42052,27.52
50.4564,27.19
50.50989,27.34
50.56287,27.50
50.6189,27.45
50.65443,27.81
50.69041,27.47
50.72601,27.55
50.76342,27.73
50.80479,27.68
50.8408,27.78
50.87867,27.68
50.90071,27.68
50.93634,27.68
50.95838,27.86
50.98089,27.75
51.02286,27.73
51.058,27.63
51.08,27.83
51.11515,27.60
51.13705,27.75
51.15837,27.81
51.18042,27.63
51.21645,27.83
51.24398,27.73
51.27912,27.86
51.30185,27.86
51.33773,27.86
51.35942,27.86
51.38123,27.86
51.41787,27.86
51.44653,27.86
51.48681,27.88
51.52407,28.01
51.56031,27.88
51.59734,27.88
51.61934,27.86
51.6473,27.88
51.68415,27.88
51.72202,28.09
51.7616,27.88
51.79813,28.40
51.82104,28.33
51.8632,28.09
51.89901,28.01
51.92432,28.04
51.96117,28.17
51.99776,28.20
52.02002,28.17
52.05529,28.17
52.0831,28.14
52.12407,28.14
52.16214,28.20
52.37719,28.27
